subId,lat,locationPrivate,locName,obsDt,sciName,howMany,locId,obsValid,speciesCode,obsReviewed,lng,comName
S19861452,34.6909567,False,Ocean Beach County Park and Santa Ynez River Estuary,2014-09-15 17:15,Calidris mauri,150,L989821,True,wessan,False,-120.6003785,Western Sandpiper
S19847016,44.1232081,False,Hatfield Lake,2014-09-15 17:00,Calidris mauri,4,L447435,True,wessan,False,-121.198554,Western Sandpiper
S19846841,46.9963543,False,Potholes Reservoir--Perch Point,2014-09-15 12:45,Calidris mauri,25,L219772,True,wessan,False,-119.2738223,Western Sandpiper
S19847307,57.17012,False,St. Paul Island,2014-09-15 09:31,Calidris mauri,2,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19910144,49.06564,False,Delta--Brunswick Point,2014-09-15 12:00,Calidris mauri,17,L348443,True,wessan,False,-123.15415,Western Sandpiper
S59038353,33.2051908,False,Oceanside Harbor & San Luis Rey River mouth,2014-09-16 18:30,Calidris mauri,3,L208705,True,wessan,False,-117.3939712,Western Sandpiper
S19861132,45.473855,False,Henry Hagg Lake Park (Scoggins Valley Park),2014-09-16 14:56,Calidris mauri,1,L493054,True,wessan,False,-123.2135582,Western Sandpiper
S19855993,47.8085287,False,Edmonds Marsh,2014-09-16 18:00,Calidris mauri,1,L374380,True,wessan,False,-122.3864508,Western Sandpiper
S19855251,57.17012,False,St. Paul Island,2014-09-16 11:55,Calidris mauri,2,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19855354,48.6431178,False,SḰŦÁMEN / Sidney Spit (Gulf Islands National Park Reserve),2014-09-16 17:55,Calidris mauri,6,L351673,True,wessan,False,-123.3323135,Western Sandpiper
S19863228,33.2051908,False,Oceanside Harbor & San Luis Rey River mouth,2014-09-17 19:09,Calidris mauri,22,L208705,True,wessan,False,-117.3939712,Western Sandpiper
S19861736,43.88757,True,Siltcoos Beach,2014-09-17 16:20,Calidris mauri,45,L3086416,True,wessan,False,-124.15494,Western Sandpiper
S19863642,45.8625203,False,Umatilla NWR--Whitcomb Island,2014-09-17 17:12,Calidris mauri,1,L832211,True,wessan,False,-119.7540665,Western Sandpiper
S19864032,57.17012,False,St. Paul Island,2014-09-17 14:55,Calidris mauri,1,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19862764,49.0730526,False,Delta—Boundary Bay - 96th to 104th Sts.,2014-09-17 14:45,Calidris mauri,3,L340159,True,wessan,False,-122.9484991,Western Sandpiper
S19871323,32.7568803,False,San Diego River mudflats (including Robb Field & north side),2014-09-18 17:00,Calidris mauri,2,L506275,True,wessan,False,-117.2401432,Western Sandpiper
S19872401,45.505,False,Jackson Bottom Wetlands Preserve,2014-09-18 17:30,Calidris mauri,9,L159584,True,wessan,False,-122.9889,Western Sandpiper
S19875359,47.2233758,False,Fife--Saddle Creek remnant oxbow,2014-09-18 15:40,Calidris mauri,1,L2262431,True,wessan,False,-122.3464489,Western Sandpiper
S19872669,57.17012,False,St. Paul Island,2014-09-18 09:38,Calidris mauri,2,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19911396,49.3210493,True,Rathtrevor Park Main Beach,2014-09-18 16:00,Calidris mauri,5,L3092870,True,wessan,False,-124.2639112,Western Sandpiper
S19888548,38.10446,True,38.1045 X -122.9442 S end Abbott Lagoon and field,2014-09-19 16:59,Calidris mauri,2,L3089791,True,wessan,False,-122.94424,Western Sandpiper
S19888993,44.4161496,True,Cabell overlook blind,2014-09-19 16:00,Calidris mauri,8,L2965815,True,wessan,False,-123.3188725,Western Sandpiper
S19891124,48.7871878,False,Sandy Point,2014-09-19 18:23,Calidris mauri,11,L433644,True,wessan,False,-122.7081871,Western Sandpiper
S19881361,57.17012,False,St. Paul Island,2014-09-19 11:16,Calidris mauri,7,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19890332,49.0721122,True,East Delta (E of BC 17A and S of BC 99),2014-09-19 15:30,Calidris mauri,30,L348400,True,wessan,False,-122.9898834,Western Sandpiper
S19897392,38.2251678,False,Ellis Creek Water Recycling Facility,2014-09-20 16:45,Calidris mauri,2,L2316709,True,wessan,False,-122.5838828,Western Sandpiper
S19890481,44.1232081,False,Hatfield Lake,2014-09-20 18:20,Calidris mauri,2,L447435,True,wessan,False,-121.198554,Western Sandpiper
S19922512,47.0753034,True,nisqually wildlife refuge,2014-09-20 17:00,Calidris mauri,3,L3042735,True,wessan,False,-122.7090454,Western Sandpiper
S19891019,57.17012,False,St. Paul Island,2014-09-20 09:30,Calidris mauri,4,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19897608,48.4257613,False,Esquimalt Lagoon,2014-09-20 16:45,Calidris mauri,12,L350246,True,wessan,False,-123.4631732,Western Sandpiper
S19901442,38.7214119,False,Folsom Lake SRA--Beals Pt.,2014-09-21 17:12,Calidris mauri,3,L370941,True,wessan,False,-121.1670113,Western Sandpiper
S20044450,44.1232081,False,Hatfield Lake,2014-09-21 14:45,Calidris mauri,1,L447435,True,wessan,False,-121.198554,Western Sandpiper
S19906660,48.1666667,False,Crockett Lake,2014-09-21 18:55,Calidris mauri,50,L109534,True,wessan,False,-122.65,Western Sandpiper
S19902296,57.17012,False,St. Paul Island,2014-09-21 09:33,Calidris mauri,4,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19900883,50.7097463,False,Salmon Arm Bay (General),2014-09-21 16:20,Calidris mauri,6,L285875,True,wessan,False,-119.2804357,Western Sandpiper
S19914056,33.6584242,False,San Diego Creek Trail--I-405 to Hwy 73,2014-09-22 20:40,Calidris mauri,3,L2676635,True,wessan,False,-117.8412008,Western Sandpiper
S19944888,44.6231604,False,Mark Hatfield Marine Science Center and Estuary Trail,2014-09-22 17:00,Calidris mauri,7,L613298,True,wessan,False,-124.0434766,Western Sandpiper
S19911516,48.3563354,False,Neah Bay--general area (*move to more refined location if appropriate),2014-09-22 16:15,Calidris mauri,17,L267164,True,wessan,False,-124.6371659,Western Sandpiper
S19913074,57.17012,False,St. Paul Island,2014-09-22 10:15,Calidris mauri,5,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19912008,49.0730526,False,Delta—Boundary Bay - 96th to 104th Sts.,2014-09-22 17:45,Calidris mauri,6,L340159,True,wessan,False,-122.9484991,Western Sandpiper
S19920347,39.6943094,False,Chico Oxidation Ponds (restricted access),2014-09-23 17:15,Calidris mauri,30,L470705,True,wessan,False,-121.9103909,Western Sandpiper
S19919169,45.6916122,False,Sauvie Island--Raccoon Point,2014-09-23 13:45,Calidris mauri,,L831968,True,wessan,False,-122.8055191,Western Sandpiper
S19921037,47.20089,True,Chambers Creek Properties,2014-09-23 15:30,Calidris mauri,4,L1788069,True,wessan,False,-122.58347,Western Sandpiper
S19922368,57.17012,False,St. Paul Island,2014-09-23 11:49,Calidris mauri,1,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19921470,50.7097463,False,Salmon Arm Bay (General),2014-09-23 16:30,Calidris mauri,4,L285875,True,wessan,False,-119.2804357,Western Sandpiper
S19934939,36.0796161,True,Pueblo Ave. Flooded Fields,2014-09-24 17:25,Calidris mauri,800,L1776164,True,wessan,False,-119.7502589,Western Sandpiper
S19936847,45.6916122,False,Sauvie Island--Raccoon Point,2014-09-24 17:27,Calidris mauri,1,L831968,True,wessan,False,-122.8055191,Western Sandpiper
S19934517,47.0812514,False,Billy Frank Jr. Nisqually NWR,2014-09-24 15:40,Calidris mauri,30,L282253,True,wessan,False,-122.7180576,Western Sandpiper
S20314167,51.8941856,False,Adak Island,2014-09-24 08:15,Calidris mauri,2,L268250,True,wessan,False,-176.6443634,Western Sandpiper
S19934770,50.7097463,False,Salmon Arm Bay (General),2014-09-24 16:25,Calidris mauri,3,L285875,True,wessan,False,-119.2804357,Western Sandpiper
S19949111,22.5385616,False,Valle de la Urraca,2014-09-24 09:00,Calidris mauri,1,L3097149,True,wessan,False,-105.6361198,Western Sandpiper
S19944518,41.832863,False,Lake Tolowa,2014-09-25 18:45,Calidris mauri,19,L485952,True,wessan,False,-124.2165756,Western Sandpiper
S19950279,44.069557,True,Fern Ridge Fisher Butte,2014-09-25 17:00,Calidris mauri,150,L3095505,True,wessan,False,-123.264369,Western Sandpiper
S19943773,45.6480834,False,NW Lower River Rd pool,2014-09-25 18:45,Calidris mauri,12,L764093,True,wessan,False,-122.709614,Western Sandpiper
S20446184,59.4278983,False,Middleton Island (restricted access),2014-09-25 13:20,Calidris mauri,7,L559390,True,wessan,False,-146.33008,Western Sandpiper
S154860133,48.9210329,False,Ucluelet--Amphitrite Point,2014-09-25 13:00,Calidris mauri,10,L860252,True,wessan,False,-125.5412757,Western Sandpiper
S19949051,22.1899482,True,Palmar de Cuautla,2014-09-25 09:00,Calidris mauri,1,L3097136,True,wessan,False,-105.6380081,Western Sandpiper
S19952264,36.8103654,False,Moonglow Dairy (Fri-Sun only; closed Mon-Thur),2014-09-26 18:30,Calidris mauri,30,L306035,True,wessan,False,-121.7667337,Western Sandpiper
S19952103,44.5185755,False,Philomath Sewage Ponds (restricted access),2014-09-26 16:56,Calidris mauri,1,L493044,True,wessan,False,-123.3444586,Western Sandpiper
S19977005,48.1114603,False,Kah Tai Lagoon,2014-09-26 18:30,Calidris mauri,3,L292857,True,wessan,False,-122.7781165,Western Sandpiper
S19953620,57.17012,False,St. Paul Island,2014-09-26 09:30,Calidris mauri,4,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19975909,50.7097463,False,Salmon Arm Bay (General),2014-09-26 13:00,Calidris mauri,10,L285875,True,wessan,False,-119.2804357,Western Sandpiper
S19981903,36.8151691,False,"Moss Landing--Jetty Road, north jetty & State Beach",2014-09-27 19:00,Calidris mauri,10,L256021,True,wessan,False,-121.7900355,Western Sandpiper
S19962755,44.44336,True,N. Bayview Loop #?,2014-09-27 17:40,Calidris mauri,3,L4494846,True,wessan,False,-124.02766,Western Sandpiper
S19961743,45.6480834,False,NW Lower River Rd pool,2014-09-27 17:15,Calidris mauri,2,L764093,True,wessan,False,-122.709614,Western Sandpiper
S19975886,58.4121436,False,Gustavus--Forelands,2014-09-27 11:10,Calidris mauri,1,L781318,True,wessan,False,-135.724411,Western Sandpiper
S20383198,48.2992052,False,Race Rocks,2014-09-27 11:00,Calidris mauri,1,L351669,True,wessan,False,-123.5330679,Western Sandpiper
S19962152,31.7775956,False,Complejo Turístico Playa Estero,2014-09-27 12:25,Calidris mauri,6,L368165,True,wessan,False,-116.6163754,Western Sandpiper
S20210264,36.8151691,False,"Moss Landing--Jetty Road, north jetty & State Beach",2014-09-28 19:00,Calidris mauri,1,L256021,True,wessan,False,-121.7900355,Western Sandpiper
S19995446,45.71937,True,"Portland, 25499 Northwest Oak Island Road",2014-09-28 14:39,Calidris mauri,,L3103349,True,wessan,False,-122.8157,Western Sandpiper
S19973440,47.0812514,False,Billy Frank Jr. Nisqually NWR,2014-09-28 14:23,Calidris mauri,50,L282253,True,wessan,False,-122.7180576,Western Sandpiper
S19976609,57.17012,False,St. Paul Island,2014-09-28 09:20,Calidris mauri,1,L261146,True,wessan,False,-170.296751,Western Sandpiper
S19975105,49.0730526,False,Delta—Boundary Bay - 96th to 104th Sts.,2014-09-28 17:34,Calidris mauri,10,L340159,True,wessan,False,-122.9484991,Western Sandpiper
S19970052,21.6070037,False,Granja de Camarón Chacalilla,2014-09-28 08:15,Calidris mauri,,L592109,True,wessan,False,-105.2806091,Western Sandpiper
S19986842,40.8458831,False,"Humboldt Bay--northeast tidal wetlands (Jacoby Creek mouth, observation deck, & bay trail)",2014-09-29 18:30,Calidris mauri,1490,L340454,True,wessan,False,-124.0832848,Western Sandpiper
S19985450,45.7336245,False,Sauvie Island--The Narrows,2014-09-29 15:25,Calidris mauri,5,L986099,True,wessan,False,-122.8162479,Western Sandpiper
S19984303,46.136162,False,McNary NWR--Two Rivers Unit,2014-09-29 10:45,Calidris mauri,2,L796311,True,wessan,False,-118.942707,Western Sandpiper
S19985932,50.7097463,False,Salmon Arm Bay (General),2014-09-29 16:25,Calidris mauri,7,L285875,True,wessan,False,-119.2804357,Western Sandpiper
S20000068,35.672219,False,China Lake NAWS--Sewage Ponds (restricted access),2014-09-30 18:14,Calidris mauri,1,L772068,True,wessan,False,-117.63834,Western Sandpiper
S19999035,44.069557,True,Fern Ridge Fisher Butte,2014-09-30 17:00,Calidris mauri,80,L3095505,True,wessan,False,-123.264369,Western Sandpiper
S19994979,47.0812514,False,Billy Frank Jr. Nisqually NWR,2014-09-30 09:27,Calidris mauri,50,L282253,True,wessan,False,-122.7180576,Western Sandpiper
S19993538,49.3286928,False,Englishman River Estuary--Plummer Rd side,2014-09-30 15:38,Calidris mauri,1,L1632373,True,wessan,False,-124.2867326,Western Sandpiper
S20013900,37.4359191,False,Charleston Slough/Coast Casey Forebay,2014-10-01 16:14,Calidris mauri,3,L730351,True,wessan,False,-122.098918,Western Sandpiper
S20005569,44.069557,True,Fern Ridge Fisher Butte,2014-10-01 16:45,Calidris mauri,60,L3095505,True,wessan,False,-123.264369,Western Sandpiper
S20005197,48.3563354,False,Neah Bay--general area (*move to more refined location if appropriate),2014-10-01 14:10,Calidris mauri,7,L267164,True,wessan,False,-124.6371659,Western Sandpiper
S20005937,57.1351159,False,St. Paul Island--Salt Lagoon,2014-10-01 09:50,Calidris mauri,1,L1522994,True,wessan,False,-170.2750587,Western Sandpiper
S20012131,49.9356176,False,Kelowna--Robert Lake,2014-10-01 11:30,Calidris mauri,1,L265165,True,wessan,False,-119.4089035,Western Sandpiper
S20013651,33.6637274,False,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2014-10-02 16:30,Calidris mauri,80,L109339,True,wessan,False,-117.8426814,Western Sandpiper
S20013301,44.4152525,False,William L. Finley NWR--Cabell Marsh,2014-10-02 16:28,Calidris mauri,4,L493042,True,wessan,False,-123.319205,Western Sandpiper
S20182703,48.3563354,False,Neah Bay--general area (*move to more refined location if appropriate),2014-10-02 16:30,Calidris mauri,5,L267164,True,wessan,False,-124.6371659,Western Sandpiper
S20022310,32.7845815,False,Crown Point--east side,2014-10-03 17:31,Calidris mauri,75,L1296456,True,wessan,False,-117.2325926,Western Sandpiper
S20185126,45.5231871,False,Bayocean Spit--ocean (west) side,2014-10-03 13:30,Calidris mauri,,L686417,True,wessan,False,-123.954277,Western Sandpiper
S20037327,46.893277,False,Bottle Beach,2014-10-03 15:00,Calidris mauri,50,L268372,True,wessan,False,-124.0468136,Western Sandpiper
S20023320,57.17012,False,St. Paul Island,2014-10-03 09:37,Calidris mauri,2,L261146,True,wessan,False,-170.296751,Western Sandpiper
S20022951,49.0730526,False,Delta—Boundary Bay - 96th to 104th Sts.,2014-10-03 13:45,Calidris mauri,4,L340159,True,wessan,False,-122.9484991,Western Sandpiper
S20033721,32.7568803,False,San Diego River mudflats (including Robb Field & north side),2014-10-04 18:05,Calidris mauri,10,L506275,True,wessan,False,-117.2401432,Western Sandpiper
S20027463,45.714065,True,US-OR-Hood River-300 E Port Marina Dr,2014-10-04 09:57,Calidris mauri,1,L2479945,True,wessan,False,-121.509205,Western Sandpiper
S20032222,47.0812514,False,Billy Frank Jr. Nisqually NWR,2014-10-04 15:44,Calidris mauri,80,L282253,True,wessan,False,-122.7180576,Western Sandpiper
S20449474,57.17012,False,St. Paul Island,2014-10-04 09:45,Calidris mauri,1,L261146,True,wessan,False,-170.296751,Western Sandpiper
S205207679,49.0767445,False,Delta—Boundary Bay - 104th St.,2014-10-04 14:00,Calidris mauri,,L340154,True,wessan,False,-122.9350166,Western Sandpiper
S20043769,36.3104221,False,Visalia WTP,2014-10-05 17:30,Calidris mauri,1,L578224,True,wessan,False,-119.416151,Western Sandpiper
S20044719,44.0705825,False,Fern Ridge WMA--Royal Ave. area (general),2014-10-05 17:15,Calidris mauri,25,L487048,True,wessan,False,-123.2574606,Western Sandpiper
S20045110,47.3962264,False,Soap Lake,2014-10-05 16:00,Calidris mauri,2,L258171,True,wessan,False,-119.4840758,Western Sandpiper
S20045083,57.17012,False,St. Paul Island,2014-10-05 10:10,Calidris mauri,2,L261146,True,wessan,False,-170.296751,Western Sandpiper
S20044082,49.0730526,False,Delta—Boundary Bay - 96th to 104th Sts.,2014-10-05 15:00,Calidris mauri,15,L340159,True,wessan,False,-122.9484991,Western Sandpiper
S20040926,29.070274,False,Presa Abelardo L. Rodríguez,2014-10-05 06:20,Calidris mauri,9,L506196,True,wessan,False,-110.912476,Western Sandpiper
S20054459,33.6637274,False,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2014-10-06 16:40,Calidris mauri,25,L109339,True,wessan,False,-117.8426814,Western Sandpiper
S20055079,44.0705825,False,Fern Ridge WMA--Royal Ave. area (general),2014-10-06 17:45,Calidris mauri,30,L487048,True,wessan,False,-123.2574606,Western Sandpiper
S20053350,48.1628795,False,Dungeness NWR,2014-10-06 09:30,Calidris mauri,2,L489240,True,wessan,False,-123.164978,Western Sandpiper
S20055236,58.3921763,False,Gustavus--Forelands (W of dock to Critical Habitat boundary),2014-10-06 09:45,Calidris mauri,14,L782177,True,wessan,True,-135.7899857,Western Sandpiper
S37953299,32.094678,False,Estero La Misión (Playas de Rosarito Municipio),2014-10-06 18:25,Calidris mauri,2,L20988900,True,wessan,False,-116.8780895,Western Sandpiper
S20069491,33.1474887,False,Salton Sea--Lack Rd. at Lindsey Rd,2014-10-07 16:35,Calidris mauri,200,L275798,True,wessan,False,-115.6479886,Western Sandpiper
S20068165,44.4152525,False,William L. Finley NWR--Cabell Marsh,2014-10-07 17:02,Calidris mauri,3,L493042,True,wessan,False,-123.319205,Western Sandpiper
S20060119,47.088222,True,US-WA-Lacey-3900 Hogum Bay Ln NE,2014-10-07 12:36,Calidris mauri,125,L2899381,True,wessan,False,-122.764159,Western Sandpiper
S20068602,57.17012,False,St. Paul Island,2014-10-07 10:15,Calidris mauri,2,L261146,True,wessan,False,-170.296751,Western Sandpiper
S37988953,30.6650847,False,Laguna Figueroa,2014-10-07 17:55,Calidris mauri,75,L461029,True,wessan,False,-116.015625,Western Sandpiper
S20176471,37.2681846,False,"Pescadero Marsh and Natural Preserve--(North pond,lagoon and marsh trails east of Hwy 1)",2014-10-08 17:00,Calidris mauri,1,L459755,True,wessan,False,-122.4079944,Western Sandpiper
S20184804,44.0705825,False,Fern Ridge WMA--Royal Ave. area (general),2014-10-08 11:38,Calidris mauri,4,L487048,True,wessan,False,-123.2574606,Western Sandpiper
S20264152,45.7990694,False,Ridgefield NWR--River 'S' Unit,2014-10-08 11:41,Calidris mauri,1,L592967,True,wessan,False,-122.7490082,Western Sandpiper
S20181623,30.509625,True,"La Salina, Ejido Chapala",2014-10-08 10:30,Calidris mauri,5,L3093863,True,wessan,False,-116.0352373,Western Sandpiper
S20188059,37.4337723,False,Salt Pond A12,2014-10-09 16:50,Calidris mauri,,L776555,True,wessan,False,-121.9832611,Western Sandpiper
S20184456,44.5804726,False,Yaquina Bay Rd.--Oysterfarm,2014-10-09 16:10,Calidris mauri,2,L2415476,True,wessan,False,-123.9938128,Western Sandpiper
S20181520,45.7990694,False,Ridgefield NWR--River 'S' Unit,2014-10-09 08:30,Calidris mauri,1,L592967,True,wessan,False,-122.7490082,Western Sandpiper
S20181243,48.4304962,False,Oak Bay--Bowker Avenue,2014-10-09 09:43,Calidris mauri,1,L1298602,True,wessan,False,-123.3045387,Western Sandpiper
S20206122,32.7568803,False,San Diego River mudflats (including Robb Field & north side),2014-10-10 17:30,Calidris mauri,25,L506275,True,wessan,False,-117.2401432,Western Sandpiper
S20188636,44.5185755,False,Philomath Sewage Ponds (restricted access),2014-10-10 07:00,Calidris mauri,4,L493044,True,wessan,False,-123.3444586,Western Sandpiper
S20190029,45.6480834,False,NW Lower River Rd pool,2014-10-10 11:00,Calidris mauri,1,L764093,True,wessan,False,-122.709614,Western Sandpiper
